成品品號,子件品號(1開頭),模具編號(6開頭),一模穴數,機台編號,平均成型時間(秒),頻率,良率排名
0E01SPAK0475E2K1,1E01SPAK0475E2K1,6E010006A,1.0,S01,204.0,2.0,
0E01SPAK0475E2K1,1E01SPAK0475E2K1,6E010006A,1.0,S02,220.0,5.0,
0E01PGID0083K2F0,1E01PGID0083K2F0,6E010007A,4.0,A01,180.0,3.0,
0E01PGID0083K2F0,1E01PGID0083K2F0,6E010007A,4.0,A03,180.0,4.0,
0E01PGID0083K2F0,1E01PGID0083K2F0,6E010007A,4.0,A05,180.0,2.0,
0E01PGID0083K2F0,1E01PGID0083K2F0,6E010007A,4.0,S01,180.0,1.0,2
0E01PGID0083K2F0,1E01PGID0083K2F0,6E010007A,4.0,S02,180.0,5.0,1
0E01PGID0084K2F0,1E01PGID0084K2F0,6E010008A,4.0,A01,180.0,1.0,
0E01PGID0084K2F0,1E01PGID0084K2F0,6E010008A,4.0,A03,180.0,2.0,
0E01PGID0084K2F0,1E01PGID0084K2F0,6E010008A,4.0,A04,198.0,5.0,1
0E01PGID0084K2F0,1E01PGID0084K2F0,6E010008A,4.0,A05,180.0,3.0,
0E01PGID0084K2F0,1E01PGID0084K2F0,6E010008A,4.0,A06,180.0,4.0,
0E01PGID0084K2F0,1E01PGID0084K2F0,6E010008A,4.0,A09,180.0,7.0,
0E01PGID0084K2F0,1E01PGID0084K2F0,6E010008A,4.0,S01,180.0,6.0,
0E01SPAK0481E2F0,1E01SPAK0481E2F0,6E010009A,3.0,A01,194.0,3.0,
0E01SPAK0481E2F0,1E01SPAK0481E2F0,6E010009A,3.0,A02,235.0,6.0,
0E01SPAK0481E2F0,1E01SPAK0481E2F0,6E010009A,3.0,A03,222.0,4.0,
0E01SPAK0481E2F0,1E01SPAK0481E2F0,6E010009A,3.0,A05,228.0,1.0,
0E01SPAK0481E2F0,1E01SPAK0481E2F0,6E010009A,3.0,S01,216.0,5.0,
0E01SPAK0481E2F0,1E01SPAK0481E2F0,6E010009A,3.0,S02,247.0,2.0,
0E01SPAK0482E2F0,1E01SPAK0482E2F0,6E010010A,4.0,A01,180.0,1.0,
0E01SPAK0483E2F0,1E01SPAK0483E2F0,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2F0,1E01SPAK0483E2F0,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2F0,1E01SPAK0483E2F0,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2F0,1E01SPAK0483E2F0,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2F0,1E01SPAK0483E2F0,6E010011A,1.0,S02,227.0,1.0,
0E01SPAK0483E2K0,1E01SPAK0483E2F0,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2K0,1E01SPAK0483E2F0,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2K0,1E01SPAK0483E2F0,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2K0,1E01SPAK0483E2F0,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2K0,1E01SPAK0483E2F0,6E010011A,1.0,S02,227.0,1.0,
0E01SPAK0483E2K1,1E01SPAK0483E2F1,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2K1,1E01SPAK0483E2F1,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2K1,1E01SPAK0483E2F1,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2K1,1E01SPAK0483E2F1,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2K1,1E01SPAK0483E2F1,6E010011A,1.0,S02,227.0,1.0,
0E01SPAK0483E2K2,1E01SPAK0483E2F2,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2K2,1E01SPAK0483E2F2,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2K2,1E01SPAK0483E2F2,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2K2,1E01SPAK0483E2F2,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2K2,1E01SPAK0483E2F2,6E010011A,1.0,S02,227.0,1.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F3,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F3,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F3,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F3,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F3,6E010011A,1.0,S02,227.0,1.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F4,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F4,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F4,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F4,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2K3,1E01SPAK0483E2F4,6E010011A,1.0,S02,227.0,1.0,
0E01SPAK0483E2K4,1E01SPAK0483E2F4,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2K4,1E01SPAK0483E2F4,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2K4,1E01SPAK0483E2F4,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2K4,1E01SPAK0483E2F4,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2K4,1E01SPAK0483E2F4,6E010011A,1.0,S02,227.0,1.0,
0E01SPAK0483E2K5,1E01SPAK0483E2F4,6E010011A,1.0,A02,212.0,5.0,
0E01SPAK0483E2K5,1E01SPAK0483E2F4,6E010011A,1.0,A03,196.0,3.0,
0E01SPAK0483E2K5,1E01SPAK0483E2F4,6E010011A,1.0,A09,225.0,4.0,
0E01SPAK0483E2K5,1E01SPAK0483E2F4,6E010011A,1.0,S01,255.0,2.0,
0E01SPAK0483E2K5,1E01SPAK0483E2F4,6E010011A,1.0,S02,227.0,1.0,
0E01PFP2002K2F00,1E01PFP2002K2F00,6E010012A,2.0,A02,363.0,1.0,2
0E01PFP2002K2F00,1E01PFP2002K2F00,6E010012A,2.0,A04,402.0,2.0,1
0E01PFP2003K2F00,1E01PFP2003K2F00,6E010012A,2.0,A02,363.0,1.0,2
0E01PFP2003K2F00,1E01PFP2003K2F00,6E010012A,2.0,A04,402.0,2.0,1
0E01PFPFP2002K2F0,1E01PFPFP2002K2F0,6E010012A,2.0,A02,363.0,1.0,2
0E01PFPFP2002K2F0,1E01PFPFP2002K2F0,6E010012A,2.0,A04,402.0,2.0,1
0E01PFPFP2003K2F0,1E01PFPFP2003K2F0,6E010012A,2.0,A02,363.0,1.0,2
0E01PFPFP2003K2F0,1E01PFPFP2003K2F0,6E010012A,2.0,A04,402.0,2.0,1
0E01SPAK0440E2F0,1E01SPAK0440E2F0,6E010013A,3.0,A02,180.0,6.0,
0E01SPAK0440E2F0,1E01SPAK0440E2F0,6E010013A,3.0,A04,181.0,3.0,
0E01SPAK0440E2F0,1E01SPAK0440E2F0,6E010013A,3.0,A07,180.0,5.0,
0E01SPAK0440E2F0,1E01SPAK0440E2F0,6E010013A,3.0,A09,180.0,2.0,
0E01SPAK0440E2F0,1E01SPAK0440E2F0,6E010013A,3.0,S01,203.0,4.0,
0E01SPAK0440E2F0,1E01SPAK0440E2F0,6E010013A,3.0,S02,207.0,1.0,
0E01SPAK0494E2F0,1E01SPAK0494E2F0,6E010014A,4.0,A01,198.0,3.0,
0E01SPAK0494E2F0,1E01SPAK0494E2F0,6E010014A,4.0,A05,230.0,5.0,
0E01SPAK0494E2F0,1E01SPAK0494E2F0,6E010014A,4.0,A07,180.0,4.0,
0E01SPAK0494E2F0,1E01SPAK0494E2F0,6E010014A,4.0,S01,243.0,1.0,
0E01SPAK0494E2F0,1E01SPAK0494E2F0,6E010014A,4.0,S02,248.0,2.0,
0E01PGID0085K2F0,1E01PGID0085K2F0,6E010015A,4.0,A01,180.0,3.0,3
0E01PGID0085K2F0,1E01PGID0085K2F0,6E010015A,4.0,A02,180.0,6.0,2
0E01PGID0085K2F0,1E01PGID0085K2F0,6E010015A,4.0,A03,180.0,2.0,6
0E01PGID0085K2F0,1E01PGID0085K2F0,6E010015A,4.0,A05,180.0,1.0,4
0E01PGID0085K2F0,1E01PGID0085K2F0,6E010015A,4.0,S01,180.0,5.0,5
0E01PGID0085K2F0,1E01PGID0085K2F0,6E010015A,4.0,S02,180.0,4.0,1
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010015A,4.0,A01,180.0,3.0,3
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010015A,4.0,A02,180.0,6.0,2
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010015A,4.0,A03,180.0,2.0,6
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010015A,4.0,A05,180.0,1.0,4
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010015A,4.0,S01,180.0,5.0,5
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010015A,4.0,S02,180.0,4.0,1
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010016A,4.0,A01,192.0,6.0,
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010016A,4.0,A03,186.0,5.0,2
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010016A,4.0,A05,191.0,2.0,6
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010016A,4.0,A06,180.0,1.0,5
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010016A,4.0,A09,180.0,7.0,3
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010016A,4.0,S01,214.0,4.0,4
0E01PGID0087K2K0,1E01PGID0085K2F0,6E010016A,4.0,S02,195.0,3.0,1
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010015A,4.0,A01,180.0,3.0,3
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010015A,4.0,A02,180.0,6.0,2
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010015A,4.0,A03,180.0,2.0,6
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010015A,4.0,A05,180.0,1.0,4
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010015A,4.0,S01,180.0,5.0,5
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010015A,4.0,S02,180.0,4.0,1
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010016A,4.0,A01,192.0,6.0,
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010016A,4.0,A03,186.0,5.0,2
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010016A,4.0,A05,191.0,2.0,6
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010016A,4.0,A06,180.0,1.0,5
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010016A,4.0,A09,180.0,7.0,3
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010016A,4.0,S01,214.0,4.0,4
0E01PGID0087K2K0,1E01PGID0086K2F0,6E010016A,4.0,S02,195.0,3.0,1
0E01PGID0086K2F0,1E01PGID0086K2F0,6E010016A,4.0,A01,192.0,6.0,
0E01PGID0086K2F0,1E01PGID0086K2F0,6E010016A,4.0,A03,186.0,5.0,2
0E01PGID0086K2F0,1E01PGID0086K2F0,6E010016A,4.0,A05,191.0,2.0,6
0E01PGID0086K2F0,1E01PGID0086K2F0,6E010016A,4.0,A06,180.0,1.0,5
0E01PGID0086K2F0,1E01PGID0086K2F0,6E010016A,4.0,A09,180.0,7.0,3
0E01PGID0086K2F0,1E01PGID0086K2F0,6E010016A,4.0,S01,214.0,4.0,4
0E01PGID0086K2F0,1E01PGID0086K2F0,6E010016A,4.0,S02,195.0,3.0,1
0E01SPAK0496E2F0,1E01SPAK0496E2F0,6E010017A,1.0,A01,180.0,2.0,
0E01SPAK0496E2F0,1E01SPAK0496E2F0,6E010017A,1.0,A05,206.0,1.0,
0E01SPAK0496E2F0,1E01SPAK0496E2F0,6E010017A,1.0,S02,213.0,3.0,
0E01SPAK0497E2K0,1E01SPAK0497E2K0,6E010018A,1.0,A03,221.0,3.0,
0E01SPAK0497E2K0,1E01SPAK0497E2K0,6E010018A,1.0,A04,235.0,5.0,
0E01SPAK0497E2K0,1E01SPAK0497E2K0,6E010018A,1.0,A09,227.0,4.0,
0E01SPAK0497E2K0,1E01SPAK0497E2K0,6E010018A,1.0,S01,237.0,1.0,
0E01SPAK0497E2K0,1E01SPAK0497E2K0,6E010018A,1.0,S02,209.0,2.0,
0E01SPAK0497E2K1,1E01SPAK0497E2K1,6E010018A,1.0,A03,221.0,3.0,
0E01SPAK0497E2K1,1E01SPAK0497E2K1,6E010018A,1.0,A04,235.0,5.0,
0E01SPAK0497E2K1,1E01SPAK0497E2K1,6E010018A,1.0,A09,227.0,4.0,
0E01SPAK0497E2K1,1E01SPAK0497E2K1,6E010018A,1.0,S01,237.0,1.0,
0E01SPAK0497E2K1,1E01SPAK0497E2K1,6E010018A,1.0,S02,209.0,2.0,
0E01SPAKA6672YL0,1E01SPAKA6672YL0,6E010019A,2.0,B02,291.0,1.0,1
0E01SPAKA6672YR0,1E01SPAKA6672YR0,6E010019A,2.0,B02,291.0,1.0,1
0E01SPAKA0157YB0,1E01SPAKA0157YB0,6E010020A,2.0,B12,482.0,1.0,1
0E01SPAKA0157YB0,1E01SPAKA0157YB0,6E010020A,2.0,B16,395.0,2.0,2
0E01SPAKA0157YL0,1E01SPAKA0157YL0,6E010020A,2.0,B12,482.0,1.0,1
0E01SPAKA0157YL0,1E01SPAKA0157YL0,6E010020A,2.0,B16,395.0,2.0,2
0E01SPAKA0157YR0,1E01SPAKA0157YR0,6E010020A,2.0,B12,482.0,1.0,1
0E01SPAKA0157YR0,1E01SPAKA0157YR0,6E010020A,2.0,B16,395.0,2.0,2
0E01SPAKA0157YT0,1E01SPAKA0157YT0,6E010020A,2.0,B12,482.0,1.0,1
0E01SPAKA0157YT0,1E01SPAKA0157YT0,6E010020A,2.0,B16,395.0,2.0,2
0E01SPAKA6643TL0,1E01SPAKA6643TL0,6E010021A,3.0,B10,496.0,1.0,1
0E01SPAKA6643TR0,1E01SPAKA6643TR0,6E010021A,3.0,B10,496.0,1.0,1
0E01SPAKA6661YL0,1E01SPAKA6661YL0,6E010022A,3.0,,,,
0E01SPAKA6661YR0,1E01SPAKA6661YR0,6E010022A,3.0,,,,
0E01SPAKA6674YL0,1E01SPAKA6674YL0,6E010023A,3.0,,,,
0E01SPAKA6674YR0,1E01SPAKA6674YR0,6E010023A,3.0,,,,
0E01SPAKA6675YL0,1E01SPAKA6675YL0,6E010024A,3.0,,,,
0E01SPAKA6675YR0,1E01SPAKA6675YL0,6E010024A,3.0,,,,
0F10CB1200000000,1F10CB12000000D0,6F100003A,1.0,B02,331.0,1.0,4
0F10CB1200000000,1F10CB12000000D0,6F100003A,1.0,B13,364.0,2.0,2
0F10CB1200000000,1F10CB12000000D0,6F100003A,1.0,B14,384.0,3.0,3
0F10CB1200000000,1F10CB12000000U0,6F100003A,1.0,B02,331.0,1.0,4
0F10CB1200000000,1F10CB12000000U0,6F100003A,1.0,B13,364.0,2.0,2
0F10CB1200000000,1F10CB12000000U0,6F100003A,1.0,B14,384.0,3.0,3
0F10CB1300000000,1F10CB13000000D0,6F100004A,2.0,B02,232.0,1.0,1
0F10CB1300000000,1F10CB13000000D0,6F100004A,2.0,B10,320.0,2.0,2
0F10CB1300000000,1F10CB13000000U0,6F100004A,2.0,B02,232.0,1.0,1
0F10CB1300000000,1F10CB13000000U0,6F100004A,2.0,B10,320.0,2.0,2
0F10CB1400000000,1F10CB14000000D0,6F100005A,1.0,B01,355.0,4.0,2
0F10CB1400000000,1F10CB14000000D0,6F100005A,1.0,B02,477.0,6.0,4
0F10CB1400000000,1F10CB14000000D0,6F100005A,1.0,B09,356.0,5.0,3
0F10CB1400000000,1F10CB14000000D0,6F100005A,1.0,B10,371.0,1.0,6
0F10CB1400000000,1F10CB14000000D0,6F100005A,1.0,B12,206.0,7.0,5
0F10CB1400000000,1F10CB14000000D0,6F100005A,1.0,B13,371.0,3.0,1
0F10CB1400000000,1F10CB14000000D0,6F100005A,1.0,B14,372.0,2.0,7
0F10CB1400000000,1F10CB14000000U0,6F100005A,1.0,B01,355.0,4.0,2
0F10CB1400000000,1F10CB14000000U0,6F100005A,1.0,B02,477.0,6.0,4
0F10CB1400000000,1F10CB14000000U0,6F100005A,1.0,B09,356.0,5.0,3
0F10CB1400000000,1F10CB14000000U0,6F100005A,1.0,B10,371.0,1.0,6
0F10CB1400000000,1F10CB14000000U0,6F100005A,1.0,B12,206.0,7.0,5
0F10CB1400000000,1F10CB14000000U0,6F100005A,1.0,B13,371.0,3.0,1
0F10CB1400000000,1F10CB14000000U0,6F100005A,1.0,B14,372.0,2.0,7
0F10CB1900000000,1F10CB19000000D0,6F100006A,1.0,B09,339.0,1.0,1
0F10CB1900000000,1F10CB19000000D0,6F100006A,1.0,B13,326.0,2.0,2
0F10CB1900000000,1F10CB19000000U0,6F100006A,1.0,B09,339.0,1.0,1
0F10CB1900000000,1F10CB19000000U0,6F100006A,1.0,B13,326.0,2.0,2
0F10CB2000000000,1F10CB20000000D0,6F100007A,1.0,B02,442.0,2.0,3
0F10CB2000000000,1F10CB20000000D0,6F100007A,1.0,B12,279.0,1.0,5
0F10CB2000000000,1F10CB20000000D0,6F100007A,1.0,B13,285.0,3.0,2
0F10CB2000000000,1F10CB20000000D0,6F100007A,1.0,B14,344.0,4.0,4
0F10CB2000000000,1F10CB20000000U0,6F100007A,1.0,B02,442.0,2.0,3
0F10CB2000000000,1F10CB20000000U0,6F100007A,1.0,B12,279.0,1.0,5
0F10CB2000000000,1F10CB20000000U0,6F100007A,1.0,B13,285.0,3.0,2
0F10CB2000000000,1F10CB20000000U0,6F100007A,1.0,B14,344.0,4.0,4
0F10CB2300000000,1F10CB23000000D0,6F100008A,2.0,,,,
0F10CB2300000000,1F10CB23000000U0,6F100008A,2.0,,,,
0F10CB2500000000,1F10CB25000000D0,6F100009A,1.0,B10,339.0,2.0,1
0F10CB2500000000,1F10CB25000000D0,6F100009A,1.0,B12,305.0,1.0,2
0F10CB2500000000,1F10CB25000000U0,6F100009A,1.0,B10,339.0,2.0,1
0F10CB2500000000,1F10CB25000000U0,6F100009A,1.0,B12,305.0,1.0,2
0F10CB2600000000,1F10CB26000000D0,6F100010A,2.0,B02,459.0,3.0,3
0F10CB2600000000,1F10CB26000000D0,6F100010A,2.0,B10,239.0,1.0,1
0F10CB2600000000,1F10CB26000000D0,6F100010A,2.0,B13,506.0,2.0,2
0F10CB2600000000,1F10CB26000000U0,6F100010A,2.0,B02,459.0,3.0,3
0F10CB2600000000,1F10CB26000000U0,6F100010A,2.0,B10,239.0,1.0,1
0F10CB2600000000,1F10CB26000000U0,6F100010A,2.0,B13,506.0,2.0,2
0F11MS0004910000,1F11MS00049100D0,6F110001A,1.0,B01,411.0,1.0,1
0F11MS0004910000,1F11MS00049100D0,6F110001A,1.0,B16,421.0,2.0,2
0F11MS0004910000,1F11MS00049100U0,6F110001A,1.0,B01,411.0,1.0,1
0F11MS0004910000,1F11MS00049100U0,6F110001A,1.0,B16,421.0,2.0,2
0F11606900000000,1F116069000000D0,6F110002A,1.0,,,,
0F11606900000000,1F116069000000U0,6F110002A,1.0,,,,
0F12IDL2200P0000,1F12IDL2200P00D0,6F120001A,1.0,B14,376.0,1.0,1
0F12IDL2200P0000,1F12IDL2200P00U0,6F120001A,1.0,B14,376.0,1.0,1
0F12IDL2500P0000,1F12IDL2500P00D0,6F120002A,1.0,B16,362.0,1.0,1
0F12IDL2500P0000,1F12IDL2500P00U0,6F120002A,1.0,B16,362.0,1.0,1
0F12IDL300P00000,1F12IDL300P000D0,6F120003A,2.0,B02,197.0,1.0,2
0F12IDL300P00000,1F12IDL300P000D0,6F120003A,2.0,B13,350.0,2.0,1
0F12IDL300P00000,1F12IDL300P000U0,6F120003A,2.0,B02,197.0,1.0,2
0F12IDL300P00000,1F12IDL300P000U0,6F120003A,2.0,B13,350.0,2.0,1
0F12IDL30P000000,1F12IDL30P0000D0,6F120004A,2.0,B02,267.0,1.0,1
0F12IDL30P000000,1F12IDL30P0000U0,6F120004A,2.0,B02,267.0,1.0,1
0F12IDL38P000000,1F12IDL38P0000D0,6F120005A,3.0,B14,369.0,1.0,1
0F12IDL38P000000,1F12IDL38P0000U0,6F120005A,3.0,B14,369.0,1.0,1
0F12IDL81000P000,1F12IDL81000P0D0,6F120006A,1.0,B01,395.0,3.0,3
0F12IDL81000P000,1F12IDL81000P0D0,6F120006A,1.0,B02,387.0,2.0,2
0F12IDL81000P000,1F12IDL81000P0D0,6F120006A,1.0,B13,373.0,1.0,1
0F12IDL81000P000,1F12IDL81000P0U0,6F120006A,1.0,B01,395.0,3.0,3
0F12IDL81000P000,1F12IDL81000P0U0,6F120006A,1.0,B02,387.0,2.0,2
0F12IDL81000P000,1F12IDL81000P0U0,6F120006A,1.0,B13,373.0,1.0,1
0F13P11112300000,1F13P111123000D0,6F130001A,1.0,B12,412.0,1.0,1
0F13P11112300000,1F13P111123000D0,6F130001A,1.0,B15,404.0,2.0,2
0F13P11112300000,1F13P111123000U0,6F130001A,1.0,B12,412.0,1.0,1
0F13P11112300000,1F13P111123000U0,6F130001A,1.0,B15,404.0,2.0,2
0F14320131200000,1F143201312000D0,6F140001A,2.0,B02,429.0,1.0,1
0F14320131200000,1F143201312000U0,6F140001A,2.0,B02,429.0,1.0,1
0F14600202600000,1F146002026000D0,6F140002A,2.0,B01,284.0,7.0,9
0F14600202600000,1F146002026000D0,6F140002A,2.0,B02,474.0,6.0,6
0F14600202600000,1F146002026000D0,6F140002A,2.0,B09,310.0,4.0,2
0F14600202600000,1F146002026000D0,6F140002A,2.0,B10,337.0,8.0,8
0F14600202600000,1F146002026000D0,6F140002A,2.0,B12,274.0,5.0,5
0F14600202600000,1F146002026000D0,6F140002A,2.0,B13,263.0,3.0,3
0F14600202600000,1F146002026000D0,6F140002A,2.0,B14,292.0,1.0,7
0F14600202600000,1F146002026000D0,6F140002A,2.0,B15,275.0,9.0,4
0F14600202600000,1F146002026000D0,6F140002A,2.0,B16,314.0,2.0,1
0F14600202600000,1F146002026000U0,6F140002A,2.0,B01,284.0,7.0,9
0F14600202600000,1F146002026000U0,6F140002A,2.0,B02,474.0,6.0,6
0F14600202600000,1F146002026000U0,6F140002A,2.0,B09,310.0,4.0,2
0F14600202600000,1F146002026000U0,6F140002A,2.0,B10,337.0,8.0,8
0F14600202600000,1F146002026000U0,6F140002A,2.0,B12,274.0,5.0,5
0F14600202600000,1F146002026000U0,6F140002A,2.0,B13,263.0,3.0,3
0F14600202600000,1F146002026000U0,6F140002A,2.0,B14,292.0,1.0,7
0F14600202600000,1F146002026000U0,6F140002A,2.0,B15,275.0,9.0,4
0F14600202600000,1F146002026000U0,6F140002A,2.0,B16,314.0,2.0,1
0F15600202600000,1F146002026000D0,6F140002A,2.0,B01,284.0,7.0,9
0F15600202600000,1F146002026000D0,6F140002A,2.0,B02,474.0,6.0,6
0F15600202600000,1F146002026000D0,6F140002A,2.0,B09,310.0,4.0,2
0F15600202600000,1F146002026000D0,6F140002A,2.0,B10,337.0,8.0,8
0F15600202600000,1F146002026000D0,6F140002A,2.0,B12,274.0,5.0,5
0F15600202600000,1F146002026000D0,6F140002A,2.0,B13,263.0,3.0,3
0F15600202600000,1F146002026000D0,6F140002A,2.0,B14,292.0,1.0,7
0F15600202600000,1F146002026000D0,6F140002A,2.0,B15,275.0,9.0,4
0F15600202600000,1F146002026000D0,6F140002A,2.0,B16,314.0,2.0,1
0F15600202600000,1F146002026000U0,6F140002A,2.0,B01,284.0,7.0,9
0F15600202600000,1F146002026000U0,6F140002A,2.0,B02,474.0,6.0,6
0F15600202600000,1F146002026000U0,6F140002A,2.0,B09,310.0,4.0,2
0F15600202600000,1F146002026000U0,6F140002A,2.0,B10,337.0,8.0,8
0F15600202600000,1F146002026000U0,6F140002A,2.0,B12,274.0,5.0,5
0F15600202600000,1F146002026000U0,6F140002A,2.0,B13,263.0,3.0,3
0F15600202600000,1F146002026000U0,6F140002A,2.0,B14,292.0,1.0,7
0F15600202600000,1F146002026000U0,6F140002A,2.0,B15,275.0,9.0,4
0F15600202600000,1F146002026000U0,6F140002A,2.0,B16,314.0,2.0,1
0F14600202610000,1F146002026100D0,6F140003A,2.0,B14,317.0,1.0,1
0F14600202610000,1F146002026100U0,6F140003A,2.0,B14,317.0,1.0,1
0F14900091700000,1F149000917000D0,6F140004A,2.0,B01,378.0,3.0,2
0F14900091700000,1F149000917000D0,6F140004A,2.0,B02,245.0,4.0,5
0F14900091700000,1F149000917000D0,6F140004A,2.0,B12,389.0,2.0,1
0F14900091700000,1F149000917000D0,6F140004A,2.0,B16,384.0,1.0,4
0F14900091700000,1F149000917000U0,6F140004A,2.0,B01,378.0,3.0,2
0F14900091700000,1F149000917000U0,6F140004A,2.0,B02,245.0,4.0,5
0F14900091700000,1F149000917000U0,6F140004A,2.0,B12,389.0,2.0,1
0F14900091700000,1F149000917000U0,6F140004A,2.0,B16,384.0,1.0,4
0F14980130100000,1F149801301000D0,6F140005A,1.0,,,,
0F14980130100000,1F149801301000U0,6F140005A,1.0,,,,
0F14YH2509330000,1F14YH25093300D0,6F140006A,1.0,B15,395.0,2.0,2
0F14YH2509330000,1F14YH25093300D0,6F140006A,1.0,B16,404.0,1.0,1
0F14YH2509330000,1F14YH25093300U0,6F140006A,1.0,B15,395.0,2.0,2
0F14YH2509330000,1F14YH25093300U0,6F140006A,1.0,B16,404.0,1.0,1
0F14YH250933L000,1F14YH250933L0D0,6F140007A,1.0,B15,648.0,1.0,2
0F14YH250933L000,1F14YH250933L0U0,6F140007A,1.0,B15,648.0,1.0,2
0F14561091200000,1F145610912000D0,6F140008A,1.0,,,,
0F14561091200000,1F145610912000D0,6F14008UA,1.0,,,,
0F14561091200000,1F145610912000U0,6F140008A,1.0,,,,
0F14561091200000,1F145610912000U0,6F14008UA,1.0,,,,
0F14580090100000,1F145800901000D0,6F140009A,1.0,B16,362.0,1.0,1
0F14580090100000,1F145800901000U0,6F140009A,1.0,B16,362.0,1.0,1
0F14800104200000,1F148001042000D0,6F140010A,1.0,B16,333.0,1.0,1
0F14800104200000,1F148001042000D0,6F14008UA,1.0,,,,
0F14800104200000,1F148001042000U0,6F140010A,1.0,B16,333.0,1.0,1
0F14800104200000,1F148001042000U0,6F14008UA,1.0,,,,
0F14813104300000,1F148131043000D0,6F140011A,1.0,,,,
0F14813104300000,1F148131043000U0,6F140011A,1.0,,,,
0F14309151500000,1F143091515000D0,6F140012A,1.0,B12,428.0,1.0,1
0F14309151500000,1F143091515000U0,6F140012A,1.0,B12,428.0,1.0,1
0F16AK2500RP0000,1F16AK2500RP00D0,6F160001A,2.0,B01,474.0,4.0,5
0F16AK2500RP0000,1F16AK2500RP00D0,6F160001A,2.0,B02,273.0,3.0,2
0F16AK2500RP0000,1F16AK2500RP00D0,6F160001A,2.0,B12,272.0,1.0,1
0F16AK2500RP0000,1F16AK2500RP00D0,6F160001A,2.0,B16,203.0,2.0,4
0F16AK2500RP0000,1F16AK2500RP00U0,6F160001A,2.0,B01,474.0,4.0,5
0F16AK2500RP0000,1F16AK2500RP00U0,6F160001A,2.0,B02,273.0,3.0,2
0F16AK2500RP0000,1F16AK2500RP00U0,6F160001A,2.0,B12,272.0,1.0,1
0F16AK2500RP0000,1F16AK2500RP00U0,6F160001A,2.0,B16,203.0,2.0,4
0F16AK2500LP0000,1F16AK2500LP00D0,6F160002A,1.0,B01,462.0,2.0,1
